UMAP1,UMAP2,temp
8.39024,-9.423875,200.0
8.127552,-9.777896,200.5
8.581704,-9.957124,201.0
8.447911,-9.257245,201.5
8.078485,-9.299205,202.0
7.6759057,-9.775576,202.5
7.9859996,-10.628154,203.0
7.7186103,-10.014021,203.5
8.233799,-9.3379965,204.0
8.160641,-9.225741,204.5
7.9979086,-9.731114,205.0
8.257013,-9.709005,205.5
8.388647,-9.43762,206.0
8.20159,-9.242436,206.5
7.8935685,-9.6359005,207.0
8.314693,-9.34009,207.5
8.07299,-10.258882,208.0
8.410586,-9.407476,208.5
7.839561,-9.109028,209.0
7.807742,-9.440937,209.5
7.9360695,-10.294382,210.0
8.183589,-9.999504,210.5
7.8255773,-9.775448,211.0
7.8008904,-9.777793,211.5
8.268981,-10.298341,212.0
7.987369,-9.917077,212.5
7.440848,-10.007422,213.0
7.789059,-10.493489,213.5
7.768049,-9.524129,214.0
8.1061945,-10.516824,214.5
7.7760363,-10.632254,215.0
7.416707,-9.749431,215.5
7.889223,-9.479445,216.0
8.00929,-9.996735,216.5
7.3424487,-9.912285,217.0
8.130263,-9.2337675,217.5
8.2338295,-9.730264,218.0
8.584327,-9.860563,218.5
7.5913434,-10.643092,219.0
8.58721,-9.861848,219.5
8.720129,-9.919676,220.0
7.4197307,-10.222863,220.5
7.761152,-9.548375,221.0
7.4240756,-9.063556,221.5
8.084262,-9.122573,222.0
8.216217,-9.445953,222.5
7.622248,-9.924017,223.0
7.5390434,-9.151633,223.5
8.221832,-10.145477,224.0
8.533536,-9.75011,224.5
8.350808,-10.295694,225.0
8.328827,-10.085435,225.5
8.009983,-9.117871,226.0
7.454857,-10.207787,226.5
7.5359907,-9.695114,227.0
8.649993,-10.173709,227.5
8.414927,-9.518431,228.0
8.599782,-10.102288,228.5
8.633082,-10.20842,229.0
8.380301,-9.892841,229.5
7.183712,-9.944735,230.0
8.490727,-9.413527,230.5
7.614828,-10.934591,231.0
8.082037,-9.841133,231.5
7.2454724,-9.621096,232.0
8.505593,-9.966091,232.5
