UMAP1,UMAP2,temp
26.657576,-8.350524,200.0
26.47947,-8.2007675,200.5
26.51146,-8.404034,201.0
26.600498,-8.41194,201.5
26.584244,-8.214312,202.0
26.528305,-8.298081,202.5
26.522291,-8.181802,203.0
26.428608,-8.292923,203.5
26.67378,-8.524725,204.0
26.621119,-8.243989,204.5
26.58099,-8.098851,205.0
26.435398,-8.693833,205.5
26.761213,-8.1243725,206.0
26.507427,-8.05791,206.5
26.430765,-8.114784,207.0
26.196476,-8.188536,207.5
26.381289,-8.027295,208.0
25.867893,-8.441998,208.5
25.826427,-8.6456995,209.0
25.699778,-8.775616,209.5
25.946741,-8.836263,210.0
25.811684,-8.849801,210.5
26.122906,-8.398378,211.0
26.063372,-8.705104,211.5
25.682308,-8.625563,212.0
25.648752,-8.902978,212.5
26.061735,-8.688528,213.0
25.942501,-9.062183,213.5
25.772707,-8.832563,214.0
25.85405,-8.495146,214.5
26.04955,-8.948238,215.0
25.908798,-8.662337,215.5
25.762764,-8.444083,216.0
25.736588,-8.603991,216.5
25.78037,-8.843719,217.0
25.84762,-9.477716,217.5
27.012453,-9.463939,218.0
27.327034,-9.542928,218.5
26.746727,-9.245886,219.0
27.19718,-9.193959,219.5
27.106707,-9.215023,220.0
26.386984,-9.115009,220.5
26.865086,-9.146321,221.0
27.096098,-9.153334,221.5
27.020615,-9.237006,222.0
26.72279,-9.278132,222.5
26.678633,-9.55585,223.0
27.065844,-9.747844,223.5
26.263283,-9.976188,224.0
26.491795,-9.826103,224.5
26.983816,-9.45725,225.0
26.97987,-9.096246,225.5
26.774485,-9.783218,226.0
26.756348,-9.292102,226.5
26.524462,-8.502661,227.0
26.331736,-9.659015,227.5
26.316807,-9.660089,228.0
27.017582,-9.562269,228.5
27.04915,-8.783048,229.0
27.279793,-9.193525,229.5
26.513454,-9.765327,230.0
27.185883,-9.746237,230.5
27.127962,-9.241227,231.0
27.035105,-9.515144,231.5
26.485634,-9.601223,232.0
26.182484,-9.52755,232.5
26.680103,-9.782259,233.0
26.375227,-9.222548,233.5
26.876635,-10.257783,234.0
26.848341,-9.610055,234.5
26.673231,-9.333761,235.0
27.00005,-10.047633,235.5
26.499031,-9.343059,236.0
26.761976,-8.823085,236.5
26.576576,-9.653245,237.0
27.089678,-9.939111,237.5
26.32167,-9.440102,238.0
26.143038,-9.1083765,238.5
26.321894,-8.94989,239.0
26.611717,-9.00234,239.5
25.684275,-9.483615,240.0
25.731386,-9.198636,240.5
26.471815,-8.246748,241.0
26.439568,-8.07335,241.5
26.630972,-8.118342,242.0
26.32607,-8.835669,242.5
26.68577,-8.061293,243.0
27.309687,-9.596679,243.5
26.124096,-9.484898,244.0
26.323542,-9.573759,244.5
27.198732,-10.220923,245.0
27.083338,-8.970746,245.5
27.356321,-9.005029,246.0
27.056164,-9.978684,246.5
26.756338,-9.95051,247.0
26.636824,-9.969484,247.5
26.215237,-9.75268,248.0
26.75723,-8.651313,248.5
26.78347,-8.69162,249.0
25.61838,-9.297664,249.5
26.098509,-8.944424,250.0
27.229864,-8.82238,250.5
26.361609,-8.2956,251.0
26.26552,-8.403062,251.5
26.7802,-8.542607,252.0
26.298746,-8.300613,252.5
26.32589,-8.860829,253.0
26.533812,-8.8587265,253.5
27.345373,-9.660843,254.0
27.468061,-9.436585,254.5
26.54704,-10.0368185,255.0
26.872252,-8.740015,255.5
26.823812,-9.247521,256.0
27.207998,-9.206816,256.5
27.263462,-9.362109,257.0
26.7956,-9.264589,257.5
26.329483,-10.010922,258.0
26.16775,-8.502608,258.5
25.978615,-9.970715,259.0
26.314833,-8.385122,259.5
25.98691,-9.03274,260.0
25.846897,-9.196236,260.5
25.805443,-9.453095,261.0
26.308374,-8.587593,261.5
26.217884,-9.238213,262.0
26.108337,-9.2059,262.5
25.867786,-8.866836,263.0
25.985699,-9.083158,263.5
26.648077,-9.703323,264.0
26.197813,-9.6225,264.5
26.98805,-9.37785,265.0
26.925156,-9.725995,265.5
26.343555,-10.226483,266.0
26.77667,-9.395522,266.5
27.503315,-9.464917,267.0
27.181067,-8.773524,267.5
27.321663,-9.983706,268.0
26.465322,-10.078383,268.5
