UMAP1,UMAP2,temp
-8.248383,23.389093,250.0
-8.613838,23.374556,250.5
-8.621629,23.915897,251.0
-8.759705,23.414696,251.5
-8.748902,23.13291,252.0
-8.442224,23.323227,252.5
-8.411987,23.389774,253.0
-8.6708145,23.110298,253.5
-8.57164,23.173492,254.0
-8.808457,23.567324,254.5
-8.366744,23.309649,255.0
-8.697831,23.40802,255.5
-8.652097,23.498196,256.0
-8.7620535,23.455961,256.5
-8.655332,23.711409,257.0
-8.739552,23.511354,257.5
-8.66242,23.251299,258.0
-8.260633,22.912949,258.5
-8.529811,23.18207,259.0
-8.656156,23.040304,259.5
-8.361759,23.722075,260.0
-8.487055,23.423891,260.5
-8.460516,23.197765,261.0
-8.861875,23.358452,261.5
-8.443719,23.287384,262.0
-8.266787,23.48891,262.5
-8.283586,23.338058,263.0
-8.936021,23.369164,263.5
-8.777746,22.978022,264.0
-8.677362,23.632658,264.5
-8.618124,23.002798,265.0
-8.961025,23.526653,265.5
-8.930784,23.680517,266.0
-8.164548,23.111763,266.5
-8.754259,23.087183,267.0
-7.606724,23.058935,267.5
-8.536773,23.753437,268.0
-8.168477,24.095703,268.5
-8.184738,23.646564,269.0
-7.7999916,23.46175,269.5
-8.194256,23.908783,270.0
-8.34554,23.629787,270.5
-8.21157,23.90212,271.0
-8.811068,23.625523,271.5
-8.310473,23.593225,272.0
-7.8712077,23.367287,272.5
-8.467621,23.891861,273.0
-8.686535,24.151054,273.5
-8.145619,23.292871,274.0
-7.9445243,23.665274,274.5
-7.8468604,23.304092,275.0
-7.725305,23.961052,275.5
-8.465953,24.081354,276.0
-7.5845656,23.488642,276.5
-8.053813,23.550205,277.0
-7.9359803,23.007574,277.5
-8.087205,23.63466,278.0
-8.396322,23.810104,278.5
-7.9994836,23.443819,279.0
-8.4257145,23.55198,279.5
-7.613303,23.778713,280.0
-8.250801,23.423685,280.5
-8.06987,23.951906,281.0
-7.9592023,23.973475,281.5
-7.8685,23.633322,282.0
-7.935179,22.669708,282.5
-7.8352933,23.989271,283.0
-8.301223,23.636705,283.5
-8.226354,22.905184,284.0
-7.9246716,23.778683,284.5
-8.3647995,22.99433,285.0
-8.104223,23.21601,285.5
-8.043359,22.993612,286.0
-8.440224,24.076029,286.5
-8.014733,23.745447,287.0
-8.24247,24.237186,287.5
-7.96635,22.787016,288.0
-7.997082,24.123962,288.5
-7.9806767,24.0972,289.0
-8.339986,24.069223,289.5
-9.18357,24.313137,290.0
-9.367254,24.273283,290.5
-9.607716,24.21356,291.0
-8.431323,24.208832,291.5
-9.421997,24.363228,292.0
-9.3219,24.538696,292.5
-9.4182005,24.507347,293.0
-7.7091913,23.764917,293.5
-8.929277,23.432386,294.0
-7.857784,23.542122,294.5
-8.296609,23.802923,295.0
-7.6302094,23.472088,295.5
-8.343491,24.308212,296.0
-8.677696,23.89953,296.5
-8.003373,23.363777,297.0
-7.8904448,22.521418,297.5
-9.363943,24.398474,298.0
-9.173187,24.053339,298.5
-9.510964,24.351648,299.0
-9.523765,24.321001,299.5
-8.397957,23.93085,300.0
-9.602909,24.250954,300.5
-7.559753,22.784098,301.0
-9.541791,24.233843,301.5
-8.338641,24.267986,302.0
-9.404578,24.510555,302.5
-9.290023,24.370865,303.0
-8.711893,24.519676,303.5
-9.436892,23.88573,304.0
-8.026636,24.39054,304.5
-9.609467,23.875927,305.0
-9.13173,24.490328,305.5
-7.817067,24.258032,306.0
-9.422678,23.852993,306.5
-9.151347,23.653736,307.0
-9.002806,24.35696,307.5
-9.602412,24.39218,308.0
-7.910486,24.183235,308.5
-8.65849,23.596615,309.0
-8.283683,23.543705,309.5
-9.019889,24.176977,310.0
-9.494734,24.496395,310.5
-7.4279537,23.425148,311.0
-9.714791,24.152792,311.5
-9.148356,24.384125,312.0
-9.233551,23.654558,312.5
-7.9436045,22.590225,313.0
-8.688093,23.885363,313.5
-9.407114,24.218897,314.0
-8.956052,23.054426,314.5
-9.380337,24.45738,315.0
-9.515997,24.553526,315.5
-7.735945,22.651972,316.0
-7.9974174,23.839077,316.5
-9.346606,23.834442,317.0
-9.294698,24.460733,317.5
-8.115365,24.110039,318.0
-9.701098,24.242228,318.5
-8.410025,22.478508,319.0
-9.262553,24.069048,319.5
-7.301699,22.551996,320.0
-7.21465,22.270916,320.5
-6.8099556,22.445234,321.0
-6.991534,22.861267,321.5
-6.546666,22.403532,322.0
-6.400893,22.199425,322.5
-6.643096,22.588068,323.0
-7.205628,23.125404,323.5
-6.4103737,22.445404,324.0
-7.254267,22.821926,324.5
-9.375811,23.960558,325.0
-7.389156,22.451773,325.5
-7.677849,22.37616,326.0
-6.7449913,22.909382,326.5
-7.1854343,23.094261,327.0
-7.270044,23.038849,327.5
-6.942068,23.073578,328.0
-7.3722095,23.396315,328.5
-6.8300495,22.758318,329.0
-6.4017754,22.765282,329.5
-7.66602,22.50596,330.0
-7.6914263,22.830551,330.5
-7.8573895,22.868927,331.0
-6.6533213,22.161955,331.5
-7.2115765,22.422512,332.0
-7.5408373,22.539707,332.5
-6.889025,22.812042,333.0
-6.9217477,21.860634,333.5
-6.7172275,22.261347,334.0
-6.546598,22.339602,334.5
-6.290757,22.541609,335.0
-6.6412144,22.979273,335.5
-7.5119114,22.682957,336.0
-7.0279555,23.327997,336.5
-7.429445,23.203457,337.0
-7.8413534,22.219564,337.5
-6.8550344,22.728762,338.0
-6.845244,22.920378,338.5
