UMAP1,UMAP2,temp
-13.336359,-39.073994,250.0
-13.607967,-38.845837,250.5
-13.232815,-38.997597,251.0
-13.380368,-39.03293,251.5
-13.901596,-39.054096,252.0
-13.913368,-39.329052,252.5
-13.441934,-38.84867,253.0
-13.440199,-39.208797,253.5
-13.474706,-38.99037,254.0
-13.689761,-39.169426,254.5
-13.456815,-39.1199,255.0
-13.746098,-39.321304,255.5
-13.547243,-39.248955,256.0
-13.523388,-39.032337,256.5
-13.644759,-39.325413,257.0
-13.354002,-39.27814,257.5
-13.364422,-39.000446,258.0
-13.462399,-39.48588,258.5
-13.629601,-38.85728,259.0
-13.853809,-38.76256,259.5
-13.310705,-39.047504,260.0
-13.567954,-38.866165,260.5
-13.397125,-39.045258,261.0
-13.305705,-39.005753,261.5
-13.707422,-39.556805,262.0
-13.685328,-39.25638,262.5
-13.628585,-39.46482,263.0
-13.254242,-39.093895,263.5
-13.490579,-39.43694,264.0
-13.585995,-39.394585,264.5
-13.421967,-39.165157,265.0
-13.450269,-38.902905,265.5
-13.257805,-39.03369,266.0
-13.91635,-39.376747,266.5
-13.81628,-39.04446,267.0
-13.873723,-39.50836,267.5
-13.770069,-39.686375,268.0
-13.782177,-39.408695,268.5
-13.773485,-39.080566,269.0
-14.406598,-39.498043,269.5
-15.49035,-39.204536,270.0
-13.490847,-38.90143,270.5
-13.970758,-39.12761,271.0
-13.582213,-39.51166,271.5
-14.277921,-39.68657,272.0
-14.515189,-38.64137,272.5
-15.276848,-39.55928,273.0
-14.447461,-39.90186,273.5
-13.694143,-38.663044,274.0
-13.744176,-39.101345,274.5
-14.241874,-39.32664,275.0
-14.0650625,-39.110466,275.5
-14.450477,-39.74025,276.0
-14.979326,-39.962265,276.5
-14.337019,-39.02682,277.0
-14.055058,-38.944042,277.5
-14.906242,-39.02985,278.0
-14.781126,-39.26619,278.5
-14.919872,-38.93571,279.0
-14.135892,-39.273003,279.5
-14.82128,-39.792324,280.0
-14.605047,-39.95233,280.5
-13.492592,-39.608612,281.0
-15.761638,-39.52452,281.5
-14.9734125,-39.23768,282.0
-15.425728,-40.027344,282.5
-15.743286,-39.85534,283.0
-16.050745,-39.980743,283.5
-14.8520975,-38.63641,284.0
-14.952271,-39.429184,284.5
-15.288687,-38.888844,285.0
-15.419919,-39.12197,285.5
-15.238333,-39.114357,286.0
-14.75509,-39.60983,286.5
-15.061088,-39.294144,287.0
-14.676702,-39.81047,287.5
-14.807845,-39.405518,288.0
-14.972123,-39.21045,288.5
-15.039476,-39.26116,289.0
-14.771626,-38.664307,289.5
-14.614357,-39.07586,290.0
-15.155659,-39.43411,290.5
-15.650181,-38.704697,291.0
-15.41019,-39.02774,291.5
-15.989263,-40.263256,292.0
-15.351637,-39.91296,292.5
-15.324385,-39.47386,293.0
-15.2571945,-40.035713,293.5
-14.726679,-39.385944,294.0
-14.736572,-39.32675,294.5
-15.027883,-38.872,295.0
-14.866091,-39.407307,295.5
-14.227561,-38.802197,296.0
-15.238278,-39.369427,296.5
-14.480707,-39.913918,297.0
-15.379382,-38.660942,297.5
-15.077724,-38.853695,298.0
-14.803666,-39.0257,298.5
-14.318875,-39.345474,299.0
-15.176042,-39.0019,299.5
-15.353524,-39.61436,300.0
-15.221033,-39.71406,300.5
-15.673775,-39.718163,301.0
-15.48419,-39.500187,301.5
-15.767672,-40.156406,302.0
-15.185304,-40.022655,302.5
-15.54872,-40.175632,303.0
-14.49404,-38.68355,303.5
-15.219115,-38.43353,304.0
-14.672713,-38.93722,304.5
-14.750968,-39.072548,305.0
-15.811907,-39.492195,305.5
-15.833545,-39.72911,306.0
-15.526262,-39.30781,306.5
-15.906701,-40.603775,307.0
-15.592489,-40.320377,307.5
-15.383416,-39.627445,308.0
-15.465604,-40.505302,308.5
-15.556239,-40.259956,309.0
-14.362968,-40.035397,309.5
-15.187712,-38.694996,310.0
-14.9862175,-38.713585,310.5
-14.595665,-38.914803,311.0
-14.982134,-39.6435,311.5
-14.998151,-39.304604,312.0
-15.075736,-39.517715,312.5
-14.907493,-38.82624,313.0
-14.921947,-40.166275,313.5
-14.095846,-39.18134,314.0
-14.049408,-39.381535,314.5
-14.022635,-39.590347,315.0
-14.510533,-38.736107,315.5
-14.754496,-38.80414,316.0
-14.96603,-38.522392,316.5
-15.034996,-39.196705,317.0
-15.379931,-38.662964,317.5
-14.490515,-39.58734,318.0
-14.89652,-38.7376,318.5
-15.401058,-39.090084,319.0
-14.706717,-39.75309,319.5
-14.720281,-39.602947,320.0
-14.629617,-39.0418,320.5
-14.761695,-39.888393,321.0
-16.276396,-40.521973,321.5
-15.163386,-38.46343,322.0
-15.752543,-38.747974,322.5
-16.115906,-40.698162,323.0
-15.486342,-38.854504,323.5
-15.351943,-38.683765,324.0
-15.379664,-38.439766,324.5
-17.08878,-39.490208,325.0
-14.954475,-38.48962,325.5
-15.86523,-38.892437,326.0
-15.819783,-40.096905,326.5
-15.949639,-39.700012,327.0
-16.038063,-40.64243,327.5
-16.088636,-39.368893,328.0
-15.071128,-38.599247,328.5
-16.212685,-38.712784,329.0
-15.286903,-38.712414,329.5
-15.714375,-40.080414,330.0
-15.080745,-39.923405,330.5
-16.274538,-40.72465,331.0
-15.676988,-40.52367,331.5
-16.437433,-40.813084,332.0
-15.114878,-40.43063,332.5
-15.940771,-40.33955,333.0
-16.925394,-40.137196,333.5
-16.547215,-40.628716,334.0
-15.497671,-39.183247,334.5
-16.325645,-38.944206,335.0
-15.13893,-38.406143,335.5
-16.427996,-40.36896,336.0
-16.44008,-40.01565,336.5
-16.724482,-40.270004,337.0
-16.032486,-40.36291,337.5
