UMAP1,UMAP2,temp
-11.504338,12.089347,200.0
-11.64605,12.040203,200.5
-11.608774,12.225805,201.0
-11.425454,11.897433,201.5
-12.781804,12.558063,202.0
-12.6462,12.41863,202.5
-12.301586,12.547962,203.0
-12.605669,12.499896,203.5
-12.818347,12.529856,204.0
-12.928537,12.543069,204.5
-12.676529,12.681513,205.0
-12.671742,12.526171,205.5
-13.195471,12.53717,206.0
-12.786769,12.556153,206.5
-12.55913,12.318255,207.0
-12.265323,12.654242,207.5
-12.944573,12.720659,208.0
-12.530711,12.508479,208.5
-12.995924,12.756983,209.0
-12.459914,12.36065,209.5
-13.0902195,12.609536,210.0
-12.942547,12.472852,210.5
-12.064005,13.168556,211.0
-12.733955,12.469285,211.5
-12.8090725,12.633304,212.0
-13.030154,12.680451,212.5
-13.116785,12.380129,213.0
-11.95526,12.760773,213.5
-12.870052,12.577996,214.0
-12.600685,12.496106,214.5
-13.050173,12.566496,215.0
-12.475509,12.5176115,215.5
-13.029893,12.413082,216.0
-12.59075,12.3570795,216.5
-13.07523,12.591506,217.0
-13.079191,12.475379,217.5
-12.913872,12.522845,218.0
-13.042889,12.805706,218.5
-13.152887,12.505245,219.0
-13.083931,12.514972,219.5
-13.073895,12.822994,220.0
-12.880533,12.986322,220.5
-13.128166,12.419346,221.0
-12.412668,12.925295,221.5
-11.15752,13.0359955,222.0
-10.861351,12.472709,222.5
-11.122935,12.841122,223.0
-11.57632,12.850157,223.5
-11.250309,13.207816,224.0
-10.090726,12.5014,224.5
-10.936477,12.795346,225.0
-12.494979,12.716539,225.5
-10.765867,12.503386,226.0
-10.718648,13.364656,226.5
-10.983006,12.805617,227.0
-10.927147,13.298885,227.5
-10.9095,12.696536,228.0
-12.940123,12.319612,228.5
-11.065619,12.901965,229.0
-11.0947275,13.185732,229.5
-11.312833,12.308378,230.0
-11.697888,12.141755,230.5
-11.844747,12.314718,231.0
-11.158769,12.458909,231.5
-11.484993,12.37324,232.0
-11.121083,13.383161,232.5
-10.969087,12.333676,233.0
-10.597474,12.343435,233.5
-10.988069,12.63267,234.0
-10.421604,12.215321,234.5
-9.772187,12.188145,235.0
-11.213911,13.105796,235.5
-11.366729,12.657023,236.0
-10.484272,11.964792,236.5
-11.043602,12.0790615,237.0
-9.829821,13.407475,237.5
-10.736143,12.735969,238.0
-10.351159,12.434986,238.5
-10.815366,13.34306,239.0
-10.522476,12.607299,239.5
-10.788748,12.219926,240.0
-10.778902,13.106605,240.5
-10.239217,12.683638,241.0
-10.9604845,12.087527,241.5
