UMAP1,UMAP2,temp
18.421556,-33.14461,200.0
18.547441,-33.564823,200.5
17.883312,-34.074295,201.0
18.381336,-32.975174,201.5
18.380886,-33.11483,202.0
18.206543,-33.638947,202.5
18.36322,-34.156593,203.0
18.823914,-33.166893,203.5
18.218351,-34.228344,204.0
18.173676,-32.971092,204.5
17.903551,-33.307888,205.0
18.092731,-33.512096,205.5
17.974245,-33.587746,206.0
18.74486,-32.73933,206.5
18.56995,-33.190796,207.0
18.93952,-32.61862,207.5
18.645632,-33.203697,208.0
18.855347,-33.75795,208.5
18.068098,-33.668438,209.0
17.888685,-33.464283,209.5
17.713459,-33.75464,210.0
17.852537,-34.124973,210.5
18.156572,-33.61398,211.0
18.766626,-32.878532,211.5
17.380156,-33.391956,212.0
17.697008,-33.050014,212.5
17.683956,-33.60266,213.0
18.348719,-34.34543,213.5
18.146296,-32.981743,214.0
18.218924,-33.99943,214.5
18.75697,-33.204266,215.0
18.065594,-33.335434,215.5
18.17642,-34.31926,216.0
17.612665,-33.29716,216.5
17.389563,-33.59734,217.0
18.108852,-33.81204,217.5
17.409214,-33.874672,218.0
17.710674,-33.122143,218.5
17.71965,-33.112263,219.0
19.201178,-32.70866,219.5
17.525997,-33.067993,220.0
17.295158,-33.43679,220.5
18.489077,-33.337738,221.0
18.161036,-34.018147,221.5
18.214865,-33.10393,222.0
17.454481,-32.988457,222.5
18.380213,-34.101555,223.0
18.20583,-34.383205,223.5
17.74547,-33.88238,224.0
18.034534,-32.634506,224.5
18.958664,-32.86267,225.0
18.39228,-34.394417,225.5
18.420063,-34.052265,226.0
18.569542,-33.74116,226.5
18.331593,-33.211414,227.0
18.446476,-33.220573,227.5
18.24244,-34.2602,228.0
18.010849,-32.787796,228.5
18.908833,-33.286037,229.0
17.85888,-33.8323,229.5
18.296534,-33.620773,230.0
17.57519,-33.70551,230.5
17.810661,-32.20752,231.0
18.735449,-32.6405,231.5
18.396894,-31.9228,232.0
18.138828,-32.18496,232.5
18.790192,-33.83241,233.0
18.644043,-32.970406,233.5
17.956436,-34.253105,234.0
18.175005,-34.377796,234.5
19.025524,-33.120186,235.0
18.394922,-33.606026,235.5
18.64657,-33.73251,236.0
18.696543,-33.75108,236.5
18.494379,-32.923553,237.0
18.40245,-32.667576,237.5
18.645267,-32.283024,238.0
18.943481,-33.291325,238.5
19.155727,-32.885715,239.0
19.264946,-33.46291,239.5
18.887104,-33.749763,240.0
19.063438,-32.864098,240.5
18.928179,-32.58137,241.0
18.573977,-32.182938,241.5
18.114971,-34.336792,242.0
17.631271,-33.284092,242.5
18.284485,-32.760338,243.0
17.50105,-33.83215,243.5
17.522211,-32.58544,244.0
18.049688,-32.799206,244.5
17.751057,-33.349163,245.0
17.417377,-33.672306,245.5
18.954292,-32.59129,246.0
18.438412,-33.210827,246.5
17.918144,-33.22746,247.0
18.667006,-33.293266,247.5
17.509174,-33.908817,248.0
17.480608,-32.919365,248.5
17.690596,-33.262005,249.0
17.751163,-33.56482,249.5
17.683958,-32.442314,250.0
18.250137,-32.396675,250.5
18.458235,-32.81782,251.0
18.912186,-33.37324,251.5
17.873457,-32.385433,252.0
17.738132,-32.466938,252.5
19.15844,-32.424763,253.0
