UMAP1,UMAP2,temp
24.007685,-31.293322,200.0
23.748558,-30.249372,200.5
23.968525,-30.876492,201.0
23.74015,-30.38745,201.5
24.06581,-30.289024,202.0
24.206526,-30.629044,202.5
23.981838,-30.631678,203.0
23.6461,-29.60074,203.5
23.661222,-30.68245,204.0
24.070927,-30.770815,204.5
24.324652,-30.98258,205.0
23.534197,-30.963606,205.5
24.27105,-31.025364,206.0
23.844614,-30.800455,206.5
24.068197,-31.080463,207.0
23.943897,-30.482216,207.5
23.414164,-29.565449,208.0
23.438738,-30.253916,208.5
23.388218,-29.767527,209.0
23.62404,-29.41178,209.5
23.820055,-30.737465,210.0
23.844574,-30.956964,210.5
23.920238,-31.009754,211.0
23.938122,-30.985325,211.5
24.006447,-31.130835,212.0
24.141247,-30.719717,212.5
23.843025,-30.731968,213.0
23.855318,-31.225521,213.5
24.001022,-30.85288,214.0
23.876698,-31.470175,214.5
23.578135,-31.12036,215.0
23.575556,-30.753235,215.5
23.736258,-30.626442,216.0
24.07299,-30.567234,216.5
24.35463,-31.141737,217.0
23.811543,-30.690685,217.5
23.57407,-29.43238,218.0
24.04881,-31.187513,218.5
23.77818,-30.672718,219.0
23.989325,-31.381784,219.5
23.339422,-29.237465,220.0
24.130796,-30.109238,220.5
24.194132,-31.097958,221.0
23.785332,-31.213202,221.5
24.116991,-31.015167,222.0
23.648474,-30.196165,222.5
23.08991,-30.484632,223.0
23.727951,-29.360987,223.5
23.79723,-29.224949,224.0
23.6098,-29.378828,224.5
23.64305,-29.76603,225.0
23.640501,-29.572914,225.5
23.472155,-29.266994,226.0
24.495365,-30.251951,226.5
24.524694,-30.360918,227.0
24.3967,-30.989052,227.5
23.855953,-29.434643,228.0
23.003754,-29.468544,228.5
23.622112,-29.262468,229.0
23.982948,-29.910568,229.5
23.479956,-29.458572,230.0
23.533932,-29.451132,230.5
23.645805,-29.135862,231.0
23.30761,-29.431444,231.5
23.834402,-29.346634,232.0
23.583082,-31.585281,232.5
24.464027,-30.424189,233.0
24.432318,-30.451569,233.5
24.55752,-30.565052,234.0
23.264465,-30.440659,234.5
23.740747,-31.311428,235.0
24.420155,-31.090155,235.5
24.053562,-31.493927,236.0
23.996117,-30.389378,236.5
23.296297,-30.171106,237.0
24.753252,-30.41517,237.5
24.662136,-30.660887,238.0
24.54497,-30.173658,238.5
24.012482,-31.038221,239.0
24.665333,-30.569683,239.5
24.221008,-31.291218,240.0
23.599092,-29.178917,240.5
23.733885,-30.327036,241.0
24.519655,-30.78201,241.5
23.15945,-29.26115,242.0
23.379017,-30.778889,242.5
24.045198,-30.881624,243.0
24.102537,-29.24099,243.5
23.97172,-30.27335,244.0
23.682297,-31.052649,244.5
24.070827,-31.6208,245.0
23.51448,-29.847782,245.5
23.365623,-28.948887,246.0
23.823637,-30.207586,246.5
23.828781,-29.190924,247.0
23.637283,-30.445168,247.5
24.255644,-30.067032,248.0
24.661871,-30.705427,248.5
24.506653,-30.22177,249.0
24.215157,-31.36272,249.5
24.001448,-29.188997,250.0
23.770618,-29.280346,250.5
23.819534,-29.771584,251.0
23.928053,-29.114983,251.5
23.950872,-29.576124,252.0
23.950008,-30.429688,252.5
23.406096,-30.450987,253.0
24.04752,-30.144537,253.5
24.272154,-31.064428,254.0
24.410881,-30.761335,254.5
24.54167,-30.864378,255.0
24.702969,-30.296144,255.5
24.516752,-30.188892,256.0
23.175428,-28.981936,256.5
23.073664,-29.383871,257.0
23.094938,-29.564758,257.5
23.58032,-28.852068,258.0
23.860395,-28.95932,258.5
23.077496,-28.955614,259.0
22.811205,-29.905712,259.5
23.432734,-29.663734,260.0
23.217472,-30.268456,260.5
24.150202,-31.445328,261.0
22.6448,-30.181791,261.5
23.581516,-31.53969,262.0
23.522457,-31.197441,262.5
23.26326,-28.773157,263.0
23.800066,-31.660686,263.5
23.377409,-29.327944,264.0
23.483479,-30.776644,264.5
22.797787,-31.156921,265.0
22.964018,-28.936966,265.5
24.106989,-31.26934,266.0
23.21951,-29.109535,266.5
23.654564,-31.742073,267.0
23.105215,-31.27776,267.5
23.39881,-29.402458,268.0
23.45938,-28.527761,268.5
24.65406,-31.018753,269.0
24.236197,-29.241692,269.5
23.158733,-30.403963,270.0
24.026325,-29.043041,270.5
23.503496,-31.240591,271.0
23.819801,-28.672068,271.5
23.901031,-31.561268,272.0
22.821451,-30.72165,272.5
23.72797,-28.673729,273.0
23.35873,-31.54395,273.5
22.865377,-30.419012,274.0
23.174892,-31.19645,274.5
23.518404,-28.590302,275.0
23.747784,-28.86587,275.5
23.037504,-28.868706,276.0
23.370861,-28.52593,276.5
23.273668,-28.616571,277.0
23.169323,-28.741379,277.5
23.390234,-28.45111,278.0
23.259874,-28.636677,278.5
23.1448,-28.905396,279.0
23.188332,-28.779123,279.5
24.214783,-30.11938,280.0
23.252201,-29.173042,280.5
24.373217,-30.004599,281.0
23.86394,-31.449587,281.5
23.517834,-30.537893,282.0
23.093754,-30.823639,282.5
24.144722,-31.340782,283.0
24.310764,-31.506487,283.5
23.953331,-28.806973,284.0
23.901321,-29.227638,284.5
24.729433,-30.26773,285.0
23.059814,-30.43084,285.5
23.987173,-30.208036,286.0
23.402754,-30.869146,286.5
22.715435,-30.675753,287.0
23.72353,-30.934097,287.5
23.162523,-31.072739,288.0
23.514668,-29.990662,288.5
23.790598,-31.28584,289.0
23.52887,-28.947432,289.5
24.4211,-30.200865,290.0
24.286196,-29.979109,290.5
24.675547,-29.95327,291.0
24.487213,-29.838549,291.5
24.680212,-30.164375,292.0
24.034206,-30.294344,292.5
24.713041,-30.039028,293.0
24.476376,-29.850456,293.5
23.671093,-31.451328,294.0
23.137133,-29.419891,294.5
23.25252,-30.833529,295.0
24.063515,-30.698843,295.5
23.367435,-29.108656,296.0
23.386362,-30.141466,296.5
23.372084,-29.35125,297.0
23.536531,-29.285807,297.5
24.288195,-30.720432,298.0
24.540535,-30.718176,298.5
24.395727,-29.820877,299.0
24.17865,-28.886387,299.5
23.638983,-28.860136,300.0
23.085587,-29.750912,300.5
23.800749,-29.665909,301.0
23.78729,-30.858648,301.5
24.501984,-30.394888,302.0
23.80487,-28.898407,302.5
23.637413,-30.474703,303.0
23.165842,-30.267054,303.5
23.408691,-30.123386,304.0
24.593178,-30.28729,304.5
23.2977,-31.304409,305.0
24.066166,-29.457739,305.5
23.93867,-29.64977,306.0
23.877943,-30.452398,306.5
23.739882,-30.527613,307.0
23.334064,-31.13316,307.5
23.268818,-30.990267,308.0
23.050562,-31.043093,308.5
24.111038,-29.667774,309.0
23.151445,-31.031189,309.5
24.105734,-29.425093,310.0
22.498041,-30.877577,310.5
22.689922,-30.130905,311.0
22.604067,-31.035103,311.5
24.618582,-30.764296,312.0
22.720558,-31.323778,312.5
22.57229,-31.127403,313.0
22.864296,-29.389729,313.5
22.442297,-30.79071,314.0
23.05272,-29.645994,314.5
22.365183,-30.890814,315.0
22.788616,-30.688915,315.5
23.189564,-30.527136,316.0
22.513617,-31.030207,316.5
22.487188,-30.68398,317.0
22.618149,-30.71138,317.5
22.798979,-31.417719,318.0
22.990437,-30.807901,318.5
23.363138,-31.305048,319.0
24.509983,-31.336119,319.5
23.1059,-31.407001,320.0
22.916431,-31.445368,320.5
22.888247,-31.287838,321.0
22.716995,-30.465137,321.5
22.784954,-30.524763,322.0
23.123457,-31.28602,322.5
22.624767,-31.245974,323.0
22.4435,-30.959517,323.5
23.112282,-30.451231,324.0
22.375782,-30.532955,324.5
22.859743,-30.655172,325.0
22.85323,-31.129366,325.5
22.987045,-30.700798,326.0
22.451708,-30.035885,326.5
23.7079,-28.987123,327.0
22.624529,-31.034397,327.5
22.34983,-30.205126,328.0
22.38639,-30.534939,328.5
22.440525,-30.48465,329.0
22.346704,-30.347622,329.5
23.091927,-29.527449,330.0
23.629404,-31.695898,330.5
23.243517,-31.702473,331.0
22.531345,-29.60563,331.5
22.534163,-29.541744,332.0
22.626198,-29.631191,332.5
22.75611,-29.304216,333.0
22.734062,-29.829815,333.5
22.922148,-30.031569,334.0
22.704626,-30.276434,334.5
22.745335,-30.141304,335.0
22.590305,-29.850132,335.5
22.515568,-29.822659,336.0
22.529127,-29.839048,336.5
22.578379,-29.878454,337.0
22.558222,-29.491795,337.5
22.56597,-29.547628,338.0
22.749174,-29.21158,338.5
22.625849,-29.456573,339.0
22.794153,-29.228989,339.5
13.105346,-9.708375,340.0
13.123574,-9.691908,340.5
12.968943,-9.882493,341.0
12.9835,-9.868101,341.5
13.1615505,-9.679276,342.0
13.158442,-9.639234,342.5
13.000278,-9.84989,343.0
13.151898,-9.720691,343.5
12.907128,-9.792062,344.0
13.055455,-9.987411,344.5
13.012912,-9.588987,345.0
13.132418,-9.581899,345.5
12.993176,-9.848103,346.0
13.072619,-9.768067,346.5
13.024851,-9.765536,347.0
12.998511,-9.859211,347.5
13.058291,-9.722094,348.0
13.204668,-9.653139,348.5
13.235066,-9.69322,349.0
13.168884,-9.660639,349.5
12.91199,-10.489145,350.0
12.961815,-10.588917,350.5
12.902073,-10.637089,351.0
12.896216,-10.53997,351.5
12.978522,-10.660276,352.0
12.909607,-10.766863,352.5
12.849745,-10.807092,353.0
12.834822,-10.567196,353.5
12.995012,-10.599899,354.0
12.76275,-10.742579,354.5
12.795344,-10.892673,355.0
12.964381,-10.383367,355.5
12.936093,-10.821998,356.0
13.045428,-10.549945,356.5
13.018869,-10.765038,357.0
12.866558,-10.877702,357.5
12.874799,-10.892126,358.0
12.9069605,-10.761538,358.5
12.8950615,-10.718483,359.0
12.786941,-11.11554,359.5
12.846345,-11.218162,360.0
12.726846,-11.136096,360.5
12.884402,-10.958691,361.0
12.834998,-10.936108,361.5
12.804438,-11.114574,362.0
12.883756,-10.997523,362.5
12.895816,-11.224854,363.0
12.771613,-11.464812,363.5
12.785595,-11.057761,364.0
12.732611,-11.48294,364.5
12.768115,-11.658665,365.0
12.734371,-11.72881,365.5
12.694899,-11.6014185,366.0
12.694404,-11.93027,366.5
12.705785,-12.035963,367.0
12.712353,-12.146309,367.5
12.75775,-11.818671,368.0
12.751347,-12.127972,368.5
12.857332,-11.925728,369.0
12.76855,-12.024787,369.5
12.673271,-12.493889,370.0
12.582467,-12.318912,370.5
12.665818,-12.427395,371.0
12.728166,-12.499916,371.5
12.853332,-12.34864,372.0
12.585468,-12.434165,372.5
12.524984,-12.355705,373.0
12.652031,-12.458932,373.5
12.5594,-12.314776,374.0
12.729756,-12.351144,374.5
12.846643,-12.542055,375.0
12.636284,-12.475204,375.5
12.719304,-12.509287,376.0
12.752354,-12.496503,376.5
12.67116,-12.525309,377.0
12.622906,-12.433896,377.5
12.750219,-12.277584,378.0
12.485889,-12.266407,378.5
12.540202,-12.657795,379.0
12.632124,-12.414085,379.5
12.122023,-13.790241,380.0
11.983351,-14.087858,380.5
12.041968,-13.941176,381.0
12.036169,-14.055051,381.5
12.056941,-13.967766,382.0
11.932648,-14.040142,382.5
11.961287,-14.0778475,383.0
11.944153,-13.985027,383.5
11.93645,-14.174187,384.0
11.946784,-14.138724,384.5
12.044432,-14.102045,385.0
12.005699,-14.08812,385.5
12.127872,-14.085249,386.0
11.854522,-14.312799,386.5
12.126422,-13.931214,387.0
12.108997,-14.224087,387.5
11.888964,-14.3578005,388.0
11.835906,-14.355788,388.5
12.133652,-13.997812,389.0
11.941514,-14.19634,389.5
11.110402,-15.152846,390.0
11.083641,-15.219418,390.5
11.0889635,-15.24081,391.0
11.195663,-15.106777,391.5
11.198567,-15.09306,392.0
10.954467,-15.289265,392.5
11.07303,-15.283843,393.0
11.03309,-15.256113,393.5
11.056421,-15.299537,394.0
11.002226,-15.35432,394.5
11.119644,-15.497152,395.0
11.001881,-15.387994,395.5
11.032321,-15.348021,396.0
10.949185,-15.426603,396.5
11.032446,-15.576461,397.0
10.891039,-15.64167,397.5
10.912821,-15.705489,398.0
10.810715,-15.554654,398.5
10.863781,-15.676801,399.0
10.942434,-15.645192,399.5
10.936946,-16.04934,400.0
11.087846,-16.103418,400.5
11.0843525,-16.12659,401.0
11.065241,-16.16877,401.5
11.202666,-16.301846,402.0
11.17708,-16.295048,402.5
11.190325,-16.297438,403.0
11.159063,-16.240383,403.5
11.23061,-16.331995,404.0
11.160033,-16.26243,404.5
11.243173,-16.265057,405.0
11.270372,-16.25432,405.5
11.117234,-16.323254,406.0
11.186312,-16.43131,406.5
11.283763,-16.393488,407.0
11.091282,-16.559036,407.5
11.207654,-16.3762,408.0
11.152581,-16.389055,408.5
11.142498,-16.405497,409.0
11.187715,-16.36751,409.5
10.693003,-17.222998,410.0
10.588471,-17.292875,410.5
10.694505,-17.315763,411.0
10.644566,-17.385471,411.5
10.654547,-17.36207,412.0
10.73327,-17.2915,412.5
10.599481,-17.430405,413.0
10.540192,-17.49207,413.5
10.553712,-17.4775,414.0
10.567666,-17.431423,414.5
10.651365,-17.395052,415.0
10.604992,-17.479433,415.5
10.508679,-17.523966,416.0
10.550734,-17.52255,416.5
10.53001,-17.558636,417.0
10.52658,-17.521154,417.5
10.436468,-17.435541,418.0
10.565705,-17.475557,418.5
10.440769,-17.562946,419.0
10.591344,-17.496746,419.5
2.0612981,-15.446325,420.0
2.0381856,-15.378776,420.5
2.0022314,-15.48948,421.0
2.011884,-15.424231,421.5
2.009376,-15.4165125,422.0
2.1742764,-15.566373,422.5
2.061647,-15.393117,423.0
1.9939002,-15.467301,423.5
2.0816524,-15.490529,424.0
2.1845229,-15.55807,424.5
2.053409,-15.524078,425.0
2.0833855,-15.445472,425.5
2.1035948,-15.494845,426.0
2.0018,-15.42657,426.5
2.1309776,-15.409629,427.0
1.892697,-15.508937,427.5
2.1267178,-15.487659,428.0
2.0606735,-15.433467,428.5
2.1979744,-15.558259,429.0
2.0980167,-15.481629,429.5
1.021569,-15.355235,430.0
1.3595601,-15.3408375,430.5
0.9785029,-15.308375,431.0
0.97303337,-15.324014,431.5
0.9585622,-15.303959,432.0
0.85947347,-15.282098,432.5
0.7556971,-15.195716,433.0
0.80904883,-15.220923,433.5
0.7837644,-15.21983,434.0
0.82816225,-15.32276,434.5
0.79055744,-15.366037,435.0
0.75810856,-15.219598,435.5
0.8754843,-15.297514,436.0
0.9059935,-15.259725,436.5
0.8423921,-15.331598,437.0
0.60388154,-15.138204,437.5
0.65042377,-15.207675,438.0
0.5671184,-15.23749,438.5
0.6698474,-15.244831,439.0
0.30810237,-15.206642,439.5
-0.1007719,-15.175379,440.0
-0.16497728,-15.132545,440.5
-0.22473611,-15.164958,441.0
-0.32136285,-15.033225,441.5
-0.34023523,-15.117367,442.0
-0.29209015,-15.060097,442.5
-0.21778776,-15.202993,443.0
-0.38413996,-15.070053,443.5
-0.34932393,-15.103257,444.0
-0.4514398,-15.045676,444.5
-0.3615846,-15.107708,445.0
-0.3591816,-15.068532,445.5
-0.44464165,-15.029245,446.0
