UMAP1,UMAP2,temp
-35.888214,-3.2284615,50.0
-36.058464,-2.0964487,50.5
-35.31646,-2.1479402,51.0
-35.002476,-2.4396038,51.5
-36.24042,-4.1487355,52.0
-35.57818,-2.32502,52.5
-34.72376,-3.0633514,53.0
-35.235798,-2.734737,53.5
-35.52773,-3.1862516,54.0
-35.0608,-2.0363038,54.5
-36.24939,-3.5836701,55.0
-36.082775,-2.6542785,55.5
-36.0606,-3.3528078,56.0
-35.765312,-2.4065442,56.5
-35.327892,-3.2398584,57.0
-35.76661,-2.9812624,57.5
-35.996784,-2.4572842,58.0
-35.375237,-2.2738326,58.5
-36.027943,-4.379931,59.0
-35.442265,-1.9867913,59.5
-36.089306,-2.3316383,60.0
-35.03191,-3.0276768,60.5
-36.1227,-2.5096722,61.0
-35.557835,-2.862952,61.5
-35.016815,-1.9898137,62.0
-35.804733,-2.2054613,62.5
-36.769596,-4.2387004,63.0
-36.64107,-4.104274,63.5
-35.548706,-2.7446628,64.0
-35.438225,-1.7642143,64.5
-35.062717,-2.793691,65.0
-36.168037,-2.7057953,65.5
-35.961514,-3.3994012,66.0
-36.134346,-2.6879542,66.5
-36.53177,-3.5713317,67.0
-35.683205,-3.5130105,67.5
-35.29491,-2.6080904,68.0
-36.254013,-2.7653418,68.5
-35.381176,-1.9507501,69.0
-36.10137,-2.583048,69.5
-35.767986,-2.3042688,70.0
-36.419395,-4.841229,70.5
-36.071697,-1.9493887,71.0
-36.043,-3.1155472,71.5
-35.291653,-3.4802315,72.0
-35.797604,-4.224324,72.5
-35.65721,-2.287037,73.0
-35.01266,-1.8295823,73.5
-36.72903,-2.5700512,74.0
-36.0326,-2.7835937,74.5
-36.064003,-1.6966574,75.0
-35.571213,-2.5861309,75.5
-36.272408,-2.704087,76.0
-36.60088,-2.3402245,76.5
-35.985046,-5.729894,77.0
-35.856564,-4.503733,77.5
-36.509357,-3.0192025,78.0
-35.775494,-5.404269,78.5
-36.39986,-3.392936,79.0
-35.447975,-2.920795,79.5
-35.34182,-2.6764982,80.0
-34.470898,-3.0944166,80.5
-36.89437,-4.2328434,81.0
-36.24608,-2.4726825,81.5
-34.78526,-3.0378964,82.0
-35.136677,-1.5188866,82.5
-34.80313,-4.030774,83.0
-36.264603,-3.8303077,83.5
-35.730648,-3.379482,84.0
-34.487644,-2.8116174,84.5
-36.080128,-5.4304,85.0
-34.797825,-3.2573767,85.5
-36.372005,-2.2743163,86.0
-36.159782,-3.4087808,86.5
-35.225636,-3.9109743,87.0
-35.8786,-3.0482347,87.5
-34.993553,-3.8764424,88.0
-35.909435,-2.9960196,88.5
-35.984184,-4.017983,89.0
-35.4308,-1.6915078,89.5
-36.305126,-4.6750884,90.0
-35.286976,-3.7769978,90.5
-36.834526,-3.0994437,91.0
-35.27578,-3.1913118,91.5
-35.409,-3.8503828,92.0
-35.538223,-2.9935033,92.5
-35.893387,-2.363633,93.0
-36.085815,-3.5244617,93.5
-35.66519,-2.9969695,94.0
-35.91784,-3.8480496,94.5
-35.66391,-2.60085,95.0
-36.19526,-3.4535902,95.5
-36.714493,-3.2721531,96.0
-35.19913,-3.5835752,96.5
-35.716553,-3.5955012,97.0
-34.93125,-2.5835607,97.5
-35.365005,-4.26747,98.0
-34.971676,-3.657964,98.5
-36.52383,-3.5359116,99.0
-34.871197,-3.5461383,99.5
-35.664005,-4.0517764,100.0
-35.19641,-3.1765015,100.5
-36.43131,-3.1393201,101.0
-34.816074,-1.6912344,101.5
-35.928223,-4.3735976,102.0
-36.11463,-4.857947,102.5
