UMAP1,UMAP2,temp
9.437479,35.74447,200.0
9.362936,35.47394,200.5
9.602797,35.4495,201.0
9.704969,36.081593,201.5
9.575176,35.78085,202.0
9.54324,35.60774,202.5
9.427819,35.702526,203.0
9.588942,36.06738,203.5
9.516236,35.528595,204.0
9.395941,35.842663,204.5
9.4458065,35.883747,205.0
9.0527315,35.610023,205.5
9.533194,35.065052,206.0
11.57827,35.825405,206.5
11.792295,35.664,207.0
11.705918,35.733906,207.5
11.313378,35.718876,208.0
11.623752,35.45853,208.5
10.023525,36.034348,209.0
9.931448,35.880535,209.5
9.151574,35.473804,210.0
9.424863,35.8272,210.5
9.533074,34.720985,211.0
9.407654,35.57344,211.5
10.68281,34.59504,212.0
11.606819,35.841057,212.5
11.432417,35.86654,213.0
11.550497,35.802055,213.5
11.360748,35.26081,214.0
11.28798,36.055973,214.5
10.682887,35.225327,215.0
11.648467,35.729862,215.5
11.474156,35.09389,216.0
11.076506,35.75552,216.5
11.464768,34.863495,217.0
10.934394,34.529873,217.5
11.156663,35.389374,218.0
10.881895,36.00461,218.5
12.0252495,35.615486,219.0
11.588811,35.551064,219.5
9.431705,35.0145,220.0
9.752143,35.274624,220.5
9.406279,35.555683,221.0
11.191261,34.794247,221.5
9.659142,36.01635,222.0
9.299333,35.07537,222.5
9.269893,35.183113,223.0
10.91204,34.84354,223.5
11.263053,35.37967,224.0
10.993105,35.11213,224.5
11.185461,35.08113,225.0
11.7442255,34.89905,225.5
11.684652,34.673378,226.0
11.343053,35.287563,226.5
11.3367405,35.60876,227.0
11.099077,35.856552,227.5
9.024338,35.66041,228.0
9.432502,35.12845,228.5
9.37741,35.71852,229.0
9.505608,36.11364,229.5
9.277992,35.45524,230.0
11.310828,35.066437,230.5
10.934744,35.406822,231.0
11.5527525,35.088417,231.5
10.801889,35.018646,232.0
11.005399,35.49313,232.5
11.125933,34.65574,233.0
11.713562,35.692528,233.5
10.836766,34.678017,234.0
11.49105,35.33416,234.5
10.843665,35.183357,235.0
12.086462,35.261597,235.5
10.93846,34.70585,236.0
11.640289,35.0593,236.5
10.801261,35.520535,237.0
11.495397,35.626354,237.5
11.261161,35.8788,238.0
11.12234,35.914288,238.5
9.831819,36.082237,239.0
9.295717,35.884422,239.5
12.068072,35.591484,240.0
11.545956,36.024124,240.5
12.891207,34.659943,241.0
9.754769,35.599598,241.5
9.70124,36.04913,242.0
10.903958,35.142193,242.5
9.370752,34.84716,243.0
11.863955,34.820877,243.5
10.751692,35.57802,244.0
10.947535,35.46218,244.5
10.958784,35.485355,245.0
9.777717,35.102184,245.5
9.489112,35.254272,246.0
9.219668,35.645325,246.5
10.811493,35.890907,247.0
11.204883,35.031197,247.5
11.136002,34.99801,248.0
11.74223,35.23172,248.5
10.911254,35.73796,249.0
11.231477,35.83883,249.5
11.288833,35.112793,250.0
11.045052,35.196133,250.5
12.823348,34.644997,251.0
10.658813,35.2892,251.5
9.624596,35.532475,252.0
9.036939,35.39538,252.5
11.15513,35.34833,253.0
9.09411,35.270832,253.5
9.662154,35.775764,254.0
9.274142,35.59669,254.5
8.965354,35.362686,255.0
10.018681,35.19854,255.5
12.476715,35.198593,256.0
11.95235,35.708294,256.5
11.581713,35.69046,257.0
9.129431,35.478317,257.5
8.937124,35.644432,258.0
10.814697,35.245132,258.5
12.825604,34.174873,259.0
12.977712,34.269802,259.5
13.143731,34.222748,260.0
12.453052,35.043564,260.5
12.873872,34.38679,261.0
12.145404,35.176563,261.5
10.973223,34.918575,262.0
12.715789,34.52541,262.5
12.759895,34.396946,263.0
12.569861,34.208103,263.5
12.960906,34.25441,264.0
12.897929,34.29935,264.5
12.486961,34.559555,265.0
12.710271,34.2612,265.5
12.769964,34.433437,266.0
12.734169,34.31449,266.5
9.673221,34.840622,267.0
12.630111,33.953815,267.5
12.732136,34.12632,268.0
9.619268,34.94548,268.5
12.5191965,34.036377,269.0
10.041559,34.79918,269.5
10.0595045,34.546604,270.0
12.608467,33.99395,270.5
13.002173,34.417053,271.0
12.208499,34.912594,271.5
13.007518,34.212936,272.0
12.701708,34.222958,272.5
12.928241,34.092033,273.0
13.108868,34.144848,273.5
13.195349,34.052902,274.0
13.207051,34.023823,274.5
13.24278,34.270508,275.0
13.030416,34.42456,275.5
13.130209,34.127285,276.0
13.118658,33.99854,276.5
12.941077,34.464245,277.0
13.090338,34.121906,277.5
12.677876,34.05783,278.0
11.404186,35.10171,278.5
12.982212,34.625458,279.0
9.606509,36.195843,279.5
11.166433,35.5719,280.0
11.47174,34.86914,280.5
11.734545,35.279503,281.0
12.285125,35.41702,281.5
11.132559,35.684563,282.0
11.691971,35.114704,282.5
12.294829,35.219467,283.0
13.105825,34.545837,283.5
11.649086,35.637108,284.0
11.169993,34.355,284.5
11.366856,35.86289,285.0
10.894026,34.354454,285.5
9.79719,36.045948,286.0
11.576228,35.367928,286.5
11.606234,35.89524,287.0
12.472543,35.28764,287.5
12.096782,35.07342,288.0
12.432593,35.23042,288.5
12.977208,33.824192,289.0
12.347494,35.45148,289.5
11.894486,35.857132,290.0
12.85979,34.39868,290.5
13.033966,34.55471,291.0
12.796226,34.2013,291.5
13.097461,34.274006,292.0
12.201492,34.604736,292.5
13.044245,34.000412,293.0
11.774952,35.6156,293.5
11.874463,35.444912,294.0
9.26024,35.573097,294.5
9.319962,35.81715,295.0
13.072499,34.650356,295.5
12.480252,35.388042,296.0
12.722252,35.136276,296.5
12.605497,35.265408,297.0
13.003538,34.761955,297.5
12.165822,35.493256,298.0
9.790243,35.724613,298.5
9.502836,35.891956,299.0
12.810958,34.090687,299.5
9.617544,36.096924,300.0
11.038824,33.73161,300.5
12.344067,34.879784,301.0
11.067058,34.090263,301.5
10.582705,33.789036,302.0
10.144724,34.29665,302.5
10.751204,33.820526,303.0
10.975733,33.75332,303.5
10.944617,33.872425,304.0
10.409528,34.205193,304.5
10.78574,33.807293,305.0
10.874775,33.736973,305.5
10.944549,33.84125,306.0
11.225517,34.259792,306.5
9.497402,34.334095,307.0
10.833902,33.94805,307.5
11.020045,34.030087,308.0
11.153483,34.286163,308.5
10.365498,34.119076,309.0
10.313365,33.951492,309.5
10.628756,33.573597,310.0
11.021611,33.87538,310.5
11.89806,33.96796,311.0
10.6923485,33.51859,311.5
10.756015,33.82441,312.0
10.770836,33.51934,312.5
10.9668665,33.717094,313.0
10.6487875,33.624306,313.5
10.849259,33.526638,314.0
9.458537,34.56856,314.5
9.574351,34.122364,315.0
10.413143,33.538525,315.5
11.213,33.77991,316.0
9.668315,34.231216,316.5
10.519919,33.703606,317.0
12.390306,33.925964,317.5
10.362905,33.779526,318.0
10.740442,33.69416,318.5
9.636486,33.421547,319.0
9.600339,33.10138,319.5
9.644058,33.875374,320.0
9.56733,33.95726,320.5
9.634735,33.26778,321.0
10.483817,33.73717,321.5
10.308477,33.867035,322.0
9.51255,33.825943,322.5
9.616871,34.17002,323.0
9.503323,34.11136,323.5
10.66632,33.403503,324.0
9.749142,33.85102,324.5
10.384591,33.227695,325.0
10.428338,33.41748,325.5
9.861958,33.538555,326.0
9.681072,33.000458,326.5
10.212808,33.26185,327.0
