UMAP1,UMAP2,temp
24.214828,-6.975089,50.0
23.739931,-7.3693576,50.5
24.553713,-7.5159016,51.0
24.900906,-7.5780644,51.5
24.384932,-7.6584554,52.0
23.678314,-8.044881,52.5
22.809574,-7.9324384,53.0
23.409931,-6.7476053,53.5
24.273527,-8.310686,54.0
24.014791,-7.13516,54.5
23.617855,-7.281441,55.0
24.640085,-6.597136,55.5
25.25509,-7.52092,56.0
23.277191,-8.143293,56.5
24.682783,-7.8855743,57.0
24.264992,-7.5793686,57.5
24.191175,-7.1405764,58.0
24.602716,-7.1893024,58.5
23.622574,-7.3121395,59.0
24.257217,-7.2252965,59.5
23.894941,-7.1582546,60.0
23.672022,-7.2732363,60.5
24.117674,-7.74547,61.0
23.80289,-7.109716,61.5
23.823883,-7.6083827,62.0
23.226896,-6.895547,62.5
24.504526,-7.38132,63.0
23.258669,-8.33112,63.5
23.98899,-7.7273803,64.0
22.582905,-7.848642,64.5
22.700512,-7.945027,65.0
22.976742,-8.28097,65.5
24.038982,-7.526225,66.0
24.079283,-7.3610277,66.5
24.346884,-6.9267983,67.0
24.621572,-8.188803,67.5
24.304224,-8.023254,68.0
23.52994,-7.904365,68.5
23.802876,-7.3041744,69.0
25.232801,-7.318247,69.5
25.01427,-6.829412,70.0
24.169052,-7.516359,70.5
22.58482,-7.7410016,71.0
24.869963,-6.965071,71.5
22.87921,-8.111416,72.0
24.858522,-8.407747,72.5
21.121416,-7.38218,73.0
21.237381,-7.9738274,73.5
23.81894,-8.582882,74.0
23.474236,-8.492626,74.5
24.33272,-7.972666,75.0
23.366121,-8.51037,75.5
24.510586,-7.6999736,76.0
23.576756,-8.708684,76.5
23.63059,-8.573091,77.0
23.443977,-8.68155,77.5
24.637793,-7.648284,78.0
24.074802,-8.498945,78.5
23.461681,-8.62129,79.0
21.568432,-7.309659,79.5
24.543922,-8.400269,80.0
21.626392,-7.527146,80.5
25.070858,-7.8700147,81.0
23.466007,-7.973927,81.5
24.430508,-7.810241,82.0
22.516283,-8.591262,82.5
24.483212,-7.082796,83.0
23.579336,-7.468789,83.5
23.698963,-7.739349,84.0
23.918707,-7.9160132,84.5
23.175636,-8.600302,85.0
25.362658,-7.7335963,85.5
23.078035,-7.1370077,86.0
23.092606,-7.9463663,86.5
23.50788,-8.360953,87.0
22.894806,-7.5658975,87.5
22.759945,-7.221009,88.0
23.510733,-8.137589,88.5
23.544453,-7.3149276,89.0
23.61647,-6.811093,89.5
23.843267,-7.698752,90.0
23.266623,-7.0967546,90.5
20.975971,-7.5755453,91.0
21.504328,-7.8768864,91.5
23.287304,-8.5836315,92.0
21.754501,-7.563065,92.5
22.91729,-7.7658606,93.0
24.035059,-6.838457,93.5
24.402498,-8.187862,94.0
23.738974,-8.345376,94.5
24.195732,-7.9264455,95.0
22.06031,-7.255023,95.5
23.38277,-7.742659,96.0
23.482613,-7.125385,96.5
22.388622,-8.30611,97.0
25.418133,-7.2587447,97.5
23.328695,-7.54385,98.0
23.41771,-7.602643,98.5
22.62128,-8.342039,99.0
24.14387,-6.97941,99.5
21.547775,-8.179179,100.0
22.946535,-7.443506,100.5
22.836737,-8.446955,101.0
24.574478,-7.3868995,101.5
23.00019,-7.610397,102.0
22.141739,-8.517474,102.5
21.329197,-8.138508,103.0
22.507235,-8.119309,103.5
24.029486,-6.7102933,104.0
21.872328,-8.424943,104.5
20.730373,-8.000347,105.0
24.00305,-7.793652,105.5
23.314335,-8.185799,106.0
20.62189,-8.389352,106.5
22.273586,-8.440101,107.0
20.935099,-6.836782,107.5
21.995552,-7.9139886,108.0
23.094482,-7.9821234,108.5
22.80596,-8.252924,109.0
19.937782,-5.518825,109.5
22.402843,-7.457019,110.0
20.029356,-6.936786,110.5
22.539444,-7.002888,111.0
21.737576,-8.313713,111.5
21.05162,-6.967642,112.0
21.42462,-8.129396,112.5
20.390474,-7.253905,113.0
21.852901,-8.127819,113.5
22.155796,-7.2049656,114.0
22.376795,-7.867026,114.5
22.87509,-7.3439927,115.0
23.093317,-7.344478,115.5
22.18002,-7.855593,116.0
22.741716,-7.7728963,116.5
22.284624,-7.965606,117.0
20.968166,-8.662579,117.5
20.85884,-8.160169,118.0
20.689344,-7.8927236,118.5
20.329948,-7.4440928,119.0
22.206427,-8.212069,119.5
22.52143,-8.6134205,120.0
22.93693,-8.49849,120.5
23.796497,-8.631139,121.0
24.14627,-7.916415,121.5
22.569937,-7.9778333,122.0
22.90572,-8.526898,122.5
22.557304,-8.263553,123.0
22.112005,-8.251563,123.5
23.416037,-8.739381,124.0
22.687551,-8.264976,124.5
22.098413,-8.494668,125.0
22.501045,-8.508596,125.5
23.311943,-6.7551727,126.0
22.714231,-8.339325,126.5
24.440475,-8.45014,127.0
23.479603,-8.809596,127.5
23.409431,-8.93701,128.0
23.004002,-8.140311,128.5
23.249159,-7.347809,129.0
21.839367,-8.142078,129.5
22.28144,-8.604041,130.0
22.10339,-8.252823,130.5
22.285942,-8.237936,131.0
23.107426,-6.7406635,131.5
19.844427,-5.6922364,132.0
20.795567,-6.2209826,132.5
21.187622,-8.110115,133.0
22.484297,-7.662734,133.5
22.333546,-8.256567,134.0
22.107994,-7.6386957,134.5
21.539387,-8.523707,135.0
22.981838,-8.020867,135.5
20.95158,-8.309749,136.0
22.016422,-8.313867,136.5
22.040403,-8.141601,137.0
22.224937,-8.506856,137.5
21.851168,-8.366926,138.0
21.696152,-8.382212,138.5
