UMAP1,UMAP2,temp
17.785795,30.725204,200.0
18.075745,31.05049,200.5
17.930576,30.845926,201.0
17.51652,30.606827,201.5
18.090721,30.648832,202.0
18.219559,30.850824,202.5
17.666227,31.028194,203.0
17.609564,30.837677,203.5
17.942192,31.169142,204.0
18.042793,30.689455,204.5
17.587112,30.837193,205.0
17.72206,31.31509,205.5
17.648294,31.284681,206.0
17.869923,31.307562,206.5
17.419315,30.87408,207.0
17.85647,31.01262,207.5
17.786177,30.92346,208.0
18.2944,30.56044,208.5
18.250935,30.684418,209.0
17.861526,30.93893,209.5
17.501938,30.795874,210.0
18.121328,30.297062,210.5
17.408138,30.846107,211.0
17.554478,30.539713,211.5
17.926596,31.413765,212.0
18.099125,30.631584,212.5
18.20157,31.227688,213.0
17.899927,30.505823,213.5
18.208925,31.200308,214.0
18.115131,30.574112,214.5
17.611286,30.485739,215.0
17.834557,31.276112,215.5
17.909473,30.56279,216.0
17.84839,30.769674,216.5
17.435081,30.497177,217.0
17.761456,31.424568,217.5
17.652897,30.48434,218.0
17.776693,31.178787,218.5
18.148558,30.264177,219.0
17.603586,31.086195,219.5
17.652988,30.706705,220.0
17.796335,31.411833,220.5
17.775414,30.94629,221.0
17.976906,30.415686,221.5
18.189253,31.1411,222.0
18.159206,31.023483,222.5
18.246786,30.759306,223.0
17.965117,31.253973,223.5
18.064743,30.487188,224.0
17.74272,30.344324,224.5
18.496155,30.517046,225.0
18.373003,30.41169,225.5
17.70013,30.812052,226.0
17.707445,30.884325,226.5
17.89801,30.701685,227.0
18.373684,31.195087,227.5
18.360237,30.741491,228.0
17.839544,31.63555,228.5
18.147642,30.984491,229.0
18.092564,30.849247,229.5
17.781174,31.52829,230.0
17.434307,31.275208,230.5
18.015589,30.726807,231.0
17.385992,30.93659,231.5
17.452087,31.338963,232.0
17.33232,30.991905,232.5
18.38083,30.637518,233.0
18.386415,30.246706,233.5
18.34873,30.62871,234.0
17.903282,31.115932,234.5
18.489517,30.843222,235.0
17.972202,30.128298,235.5
18.161596,30.594807,236.0
17.553833,30.50299,236.5
17.887733,30.91926,237.0
17.753561,30.775583,237.5
18.325375,30.960844,238.0
17.929205,31.64983,238.5
17.85798,30.453524,239.0
17.402002,29.769335,239.5
17.883879,29.920734,240.0
18.288738,29.96611,240.5
17.924166,29.736431,241.0
18.038912,30.00019,241.5
16.948214,29.464314,242.0
17.395052,29.637712,242.5
17.349789,30.216375,243.0
17.891333,30.17141,243.5
17.906197,29.62238,244.0
18.27687,29.974876,244.5
18.030298,29.60026,245.0
17.46564,31.20118,245.5
17.569586,29.58817,246.0
17.783106,29.580418,246.5
18.180424,29.81583,247.0
17.620508,29.731169,247.5
17.746561,29.591122,248.0
18.031252,29.783804,248.5
18.5641,30.221626,249.0
17.97779,29.997265,249.5
