UMAP1,UMAP2,temp
-8.377108,-51.435524,200.0
-8.724246,-51.48878,200.5
-9.001507,-51.22726,201.0
-9.109858,-51.29687,201.5
-8.731709,-50.941692,202.0
-8.935381,-50.905823,202.5
-8.834674,-51.213566,203.0
-9.176095,-51.581627,203.5
-8.83337,-51.267963,204.0
-8.712911,-51.365433,204.5
-8.851255,-51.32039,205.0
-9.152106,-51.115433,205.5
-9.361338,-50.988937,206.0
-8.914237,-51.833393,206.5
-9.015986,-51.290783,207.0
-9.137981,-51.65604,207.5
-8.449738,-50.46613,208.0
-8.74941,-51.84081,208.5
-8.766942,-51.768883,209.0
-8.380615,-50.404057,209.5
-9.259764,-51.03916,210.0
-8.110813,-51.008,210.5
-8.508009,-51.64749,211.0
-8.402726,-51.745743,211.5
-8.370623,-51.388657,212.0
-8.610452,-51.654896,212.5
-8.605693,-51.89149,213.0
-8.638281,-51.38664,213.5
-8.310826,-51.249172,214.0
-8.533017,-51.47759,214.5
-8.646357,-51.196213,215.0
-9.14024,-51.481434,215.5
-8.608589,-51.071426,216.0
-8.9976225,-51.19549,216.5
-8.446159,-52.052677,217.0
-8.787806,-51.972305,217.5
-8.597951,-51.22426,218.0
-8.322101,-51.154873,218.5
-8.61733,-51.98854,219.0
-8.984993,-51.95741,219.5
-9.303321,-51.432964,220.0
-8.400463,-51.290092,220.5
-8.872587,-51.79916,221.0
-8.593731,-52.101517,221.5
-9.070317,-51.612507,222.0
-8.928801,-51.62145,222.5
-8.423765,-51.91698,223.0
-8.897378,-51.504566,223.5
-8.885696,-51.905678,224.0
-7.9500885,-51.022163,224.5
-8.720849,-51.47254,225.0
-8.686085,-51.474213,225.5
-8.83636,-51.029144,226.0
-8.955705,-51.781086,226.5
-8.357488,-50.476883,227.0
-9.362113,-51.708668,227.5
-9.265356,-51.127445,228.0
-8.395574,-51.54002,228.5
-8.222019,-51.709267,229.0
-8.79684,-52.1064,229.5
-8.533761,-51.86975,230.0
-8.277518,-50.92134,230.5
-8.463191,-50.812637,231.0
-8.535992,-50.77984,231.5
-8.211852,-50.664528,232.0
-8.502999,-50.62395,232.5
-7.5903854,-51.2656,233.0
-7.6999817,-51.43695,233.5
-7.902334,-50.479084,234.0
-7.943933,-50.633175,234.5
-7.6750803,-50.488018,235.0
-8.075634,-50.709213,235.5
-8.17287,-50.48641,236.0
-8.738809,-51.615334,236.5
-8.878528,-51.89105,237.0
-8.555532,-51.548927,237.5
-8.888314,-51.123985,238.0
-8.665537,-51.744987,238.5
-8.936077,-51.77109,239.0
-9.291367,-51.79467,239.5
-9.345135,-51.33271,240.0
-9.413529,-51.326183,240.5
-8.575554,-51.9925,241.0
-8.721328,-51.99563,241.5
-8.918958,-51.22756,242.0
-9.079358,-51.17269,242.5
-9.451984,-51.32757,243.0
-8.546875,-51.131905,243.5
-8.935314,-51.806374,244.0
-9.5622635,-51.02859,244.5
-9.279566,-51.64629,245.0
-8.899701,-50.769325,245.5
-7.71113,-49.73113,246.0
-7.931218,-51.441223,246.5
-7.81172,-51.25899,247.0
-7.6996336,-51.098343,247.5
-7.934633,-51.366028,248.0
-7.9878664,-51.442646,248.5
-8.087254,-51.47305,249.0
-7.871006,-51.805225,249.5
-8.08246,-51.948708,250.0
-7.78799,-50.50281,250.5
-7.8601756,-51.42701,251.0
-8.041869,-50.55859,251.5
-7.5184026,-51.354183,252.0
-7.65097,-50.25981,252.5
-7.486673,-50.42541,253.0
-7.817026,-50.073326,253.5
-7.4185925,-51.053375,254.0
-7.7202344,-50.459415,254.5
-7.7786736,-50.218513,255.0
-8.226516,-51.783005,255.5
-7.6188955,-51.54933,256.0
-7.999563,-50.75389,256.5
-7.7904963,-51.360325,257.0
