UMAP1,UMAP2,temp
3.43325,3.0418673,200.0
3.612283,2.8792841,200.5
3.9971368,3.4294033,201.0
3.5815902,3.226843,201.5
3.6541739,3.3095484,202.0
3.175841,3.2183313,202.5
3.4725735,3.6758037,203.0
3.820363,2.9055085,203.5
3.8151658,3.3162494,204.0
3.672611,3.1356127,204.5
3.387448,3.4734974,205.0
3.2981222,2.9171352,205.5
3.6105487,3.6467977,206.0
3.499184,2.90319,206.5
3.7388935,3.2375982,207.0
4.007894,3.7264807,207.5
3.7850575,3.2069972,208.0
3.5313938,3.1296928,208.5
3.3234081,3.3270762,209.0
3.6476939,2.9098039,209.5
3.1505988,2.5732846,210.0
4.4056573,3.9899762,210.5
3.2492628,2.902808,211.0
3.3206084,3.203353,211.5
3.9385052,3.582533,212.0
3.3140361,3.4080658,212.5
4.649451,3.6220636,213.0
3.146335,3.261108,213.5
4.082333,3.1538827,214.0
3.0157197,2.8585453,214.5
4.4322376,3.2035751,215.0
4.148612,3.3628967,215.5
3.1782064,2.9390535,216.0
3.7737296,3.39541,216.5
4.054009,3.036256,217.0
3.0971658,3.6423614,217.5
4.6371565,3.3117156,218.0
3.7882981,3.2817736,218.5
3.7005603,2.618996,219.0
4.0628633,3.3545861,219.5
3.8129478,2.8689828,220.0
4.3867445,3.8299139,220.5
4.2602215,3.0914629,221.0
4.1292615,2.9416807,221.5
4.454559,3.4121215,222.0
3.3749459,2.731644,222.5
3.1373045,3.1166523,223.0
4.621903,3.4604533,223.5
4.4415855,3.2449493,224.0
2.9117591,3.0559406,224.5
3.6706789,2.6531665,225.0
3.5353327,2.883486,225.5
4.0763526,3.8816898,226.0
3.679357,3.556994,226.5
3.8340654,3.423023,227.0
4.5276465,3.5554574,227.5
4.548892,3.2769897,228.0
4.028526,3.0368857,228.5
3.4419556,3.1067407,229.0
4.382576,3.4112537,229.5
4.0560675,2.7016368,230.0
3.8457828,2.7421381,230.5
3.9260793,2.598209,231.0
4.213875,3.2851005,231.5
3.7144666,3.6061559,232.0
4.177193,3.340683,232.5
4.0095105,2.7396185,233.0
3.800838,2.930816,233.5
4.193837,4.0006337,234.0
3.7647538,2.3088772,234.5
4.4107203,3.357696,235.0
3.714891,2.2796178,235.5
3.7767048,2.3435152,236.0
3.6705792,2.4260557,236.5
3.798474,2.3641095,237.0
4.5174003,3.1519158,237.5
4.00366,3.2025924,238.0
3.7732344,2.6088831,238.5
3.2077906,2.6325614,239.0
4.47896,3.0211327,239.5
3.7219408,3.4017015,240.0
3.2152615,2.6398227,240.5
4.097989,2.7792206,241.0
